Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Down/Up Ratio,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes
45342705.0113678,137.15546962716152,0.3528682286596855,16,0,6219,0,54,1506,388.6875,513.7435788832304,263932.46484375,388.6875,388.6875,0,0.3528682286596855,0.0,3.0228470007578534,11.225429360449064,45.02387094497681,0.0,0.0,16,6219,0,0
6430919.885635376,73.86190598657565,0.6219949977816898,4,0,475,0,54,184,118.75,64.7509652437707,4192.6875,118.75,118.75,0,0.6219949977816898,0.0,2.1436399618784585,1.781848353778057,4.387380838394165,0.0284440517425537,0.0,4,475,0,0
10011152.982711792,10.987745386566203,0.1997771888466583,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1997771888466583,0.0,10.011152982711792,0.0,10.011152982711792,10.011152982711792,0.0,2,110,0,0
10009659.051895142,13.18726235485596,0.1998070053766054,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1998070053766054,0.0,10.009659051895142,0.0,10.009659051895142,10.009659051895142,0.0,2,132,0,0
19960159.063339237,6.613173751828662,0.1001996023004342,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1001996023004342,0.0,19.960159063339237,0.0,19.960159063339237,19.960159063339237,0.0,2,132,0,0
19982079.02908325,8.207354187785137,0.1000896852168919,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.1000896852168919,0.0,19.98207902908325,0.0,19.98207902908325,19.98207902908325,0.0,2,164,0,0
8217764.139175415,130.5707953924882,1.8253140082826869,15,0,1073,0,71,75,71.53333333333333,1.359738536958076,1.8488888888888888,71.53333333333333,71.53333333333333,0,1.8253140082826869,0.0,0.586983152798244,0.8320834417992191,3.223862171173096,0.0391340255737304,0.0,15,1073,0,0
58473325.01411438,195.183017166291,0.3933417501817833,23,0,11413,0,76,1292,496.2173913043478,513.5124533032695,263695.0396975425,496.2173913043478,496.2173913043478,0,0.3933417501817833,0.0,2.657878409732472,11.45343159590582,55.105834007263184,6.890296936035156e-05,0.0,23,11413,0,0
58474107.98072815,138.81357544907218,0.4275396558120986,25,0,8117,0,65,1274,324.68,419.392677093914,175890.21759999997,324.68,324.68,0,0.4275396558120986,0.0,2.4364211658636727,10.988018448626493,55.09497117996216,0.0,0.0,25,8117,0,0
5068571.090698242,111.8658473668346,1.1837655806014244,6,0,567,0,54,127,94.5,32.546121120649694,1059.25,94.5,94.5,0,1.1837655806014244,0.0,1.0137142181396483,0.7057406617137466,2.0429580211639404,0.263193130493164,0.0,6,567,0,0
57405627.96592712,3.309780011687595,0.0522596843950672,3,0,190,0,54,82,63.333333333333336,13.199326582148888,174.2222222222222,63.333333333333336,63.333333333333336,0,0.0522596843950672,0.0,28.70281398296356,26.36650002002716,55.06931400299072,2.3363139629364014,0.0,3,190,0,0
57498886.10839844,17.217724846593125,0.0695665650367399,4,0,990,0,54,382,247.5,121.52468884963253,14768.25,247.5,247.5,0,0.0695665650367399,0.0,19.166295369466145,25.45252762700089,55.13656520843506,0.0186159610748291,0.0,4,990,0,0
58089116.09649658,3.2708364796664395,0.051644786521049,3,0,190,0,54,82,63.333333333333336,13.199326582148888,174.2222222222222,63.333333333333336,63.333333333333336,0,0.051644786521049,0.0,29.04455804824829,26.69358992576599,55.73814797401428,2.3509681224823,0.0,3,190,0,0
58187323.09341431,17.01401520758478,0.0687434957882213,4,0,990,0,54,382,247.5,121.52468884963253,14768.25,247.5,247.5,0,0.0687434957882213,0.0,19.39577436447144,25.76758606195981,55.811819076538086,0.023061990737915,0.0,4,990,0,0
6934390.068054199,86.66948269448038,0.8652527390463931,6,0,601,0,81,110,100.16666666666669,9.668103341515453,93.47222222222224,100.16666666666669,100.16666666666669,0,0.8652527390463931,0.0,1.3868780136108398,0.8249789800562868,2.2224011421203613,0.0003418922424316,0.0,6,601,0,0
135038351.05895996,1.2885228428480198,0.0222159110835865,3,0,174,0,54,66,58.0,5.656854249492381,32.0,58.0,58.0,0,0.0222159110835865,0.0,67.51917552947998,67.21097254753113,134.7301480770111,0.3082029819488525,0.0,3,174,0,0
135045774.93667603,1.6883164253521512,0.0296195864096868,4,0,228,0,54,66,57.0,5.196152422706632,27.0,57.0,57.0,0,0.0296195864096868,0.0,45.01525831222534,63.43734383494339,134.72902393341064,0.0,0.0,4,228,0,0
5107749.938964844,64.02036198081205,0.7831236939548876,4,0,327,0,67,110,81.75,17.354754391808605,301.1875,81.75,81.75,0,0.7831236939548876,0.0,1.7025833129882812,1.2216382993217532,3.209034919738769,0.2168598175048828,0.0,4,327,0,0
7535887.956619263,54.937122524009496,0.398095090753692,3,0,414,0,138,138,138.0,0.0,0.0,138.0,138.0,0,0.398095090753692,0.0,3.7679439783096313,2.2548071146011357,6.022751092910767,1.513136863708496,0.0,3,414,0,0
24309522.86720276,59.23604539119848,0.287952998429437,7,0,1440,0,54,571,205.7142857142857,220.6048272271447,48666.489795918365,205.7142857142857,205.7142857142857,0,0.287952998429437,0.0,4.051587144533793,9.039330878961888,24.264132022857662,0.0005140304565429,0.0,7,1440,0,0
24310552.12020874,261.49138730237183,0.3290752081829439,8,0,6357,0,54,1506,794.625,663.2908369448503,439954.734375,794.625,794.625,0,0.3290752081829439,0.0,3.4729360171726773,8.491974600645609,24.273933172225952,0.0,0.0,8,6357,0,0
24530703.78303528,12.066510713186508,0.2038261944795018,5,0,296,0,54,78,59.2,9.410632284814874,88.56,59.2,59.2,0,0.2038261944795018,0.0,6.13267594575882,10.456268878885323,24.242938995361328,0.000281810760498,0.0,5,296,0,0
24516756.057739258,14.19437380624204,0.244730582866242,6,0,348,0,54,66,58.0,5.656854249492381,32.0,58.0,58.0,0,0.244730582866242,0.0,4.903351211547852,9.674142010878084,24.25100302696228,0.0,0.0,6,348,0,0
60165977.001190186,78.84854923748941,0.232689647834075,14,0,4744,0,54,1454,338.85714285714283,480.50477285318806,230884.83673469388,338.85714285714283,338.85714285714283,0,0.232689647834075,0.0,4.628152077014629,15.976350036498957,59.97173309326172,0.0,0.0,14,4744,0,0
60167511.224746704,310.30035346253595,0.3490255716504153,21,0,18670,0,54,1506,889.047619047619,638.2117484249757,407314.2358276645,889.047619047619,889.047619047619,0,0.3490255716504153,0.0,3.0083755612373357,13.08007128084572,60.02303409576416,0.0,0.0,21,18670,0,0
8162195.920944214,13.476765452020055,0.2450320991276373,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.2450320991276373,0.0,8.162195920944214,0.0,8.162195920944214,8.162195920944214,0.0,2,110,0,0
8140240.19241333,16.21573772761932,0.24569299587302,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.24569299587302,0.0,8.14024019241333,0.0,8.14024019241333,8.14024019241333,0.0,2,132,0,0
5868595.838546753,181.64481407940588,0.6815940490784461,4,0,1066,0,198,314,266.5,42.81062952118317,1832.75,266.5,266.5,0,0.6815940490784461,0.0,1.9561986128489175,0.6745081797212127,2.627332925796509,1.0335829257965088,0.0,4,1066,0,0
26111527.919769287,130.05749837522362,0.2680808270396246,7,0,3396,0,54,1454,485.1428571428572,542.327899909647,294119.55102040817,485.1428571428572,485.1428571428572,0,0.2680808270396246,0.0,4.351921319961548,9.590476080966678,25.79617190361023,0.0002100467681884,0.0,7,3396,0,0
26130290.985107426,48.37297834610408,0.344427852147893,9,0,1264,0,54,805,140.44444444444446,235.10664772070808,55275.135802469136,140.44444444444446,140.44444444444446,0,0.344427852147893,0.0,3.266286373138428,8.526291693913812,25.82400894165039,0.0,0.0,9,1264,0,0
7415949.821472168,207.39083152192717,0.2696889876748077,2,0,1538,0,84,1454,769.0,685.0,469225.0,769.0,769.0,0,0.2696889876748077,0.0,7.415949821472168,0.0,7.415949821472168,7.415949821472168,0.0,2,1538,0,0
7400732.99407959,14.59314909569058,0.2702435017720477,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.2702435017720477,0.0,7.40073299407959,0.0,7.40073299407959,7.40073299407959,0.0,2,108,0,0
37554804.08668518,98.41617044436649,0.3461607726668735,13,0,3696,0,54,1494,284.3076923076923,399.12604228881895,159301.5976331361,284.3076923076923,284.3076923076923,0,0.3461607726668735,0.0,3.129567007223765,10.346011018387932,37.44336104393005,0.0,0.0,13,3696,0,0
37566210.98518372,179.57626875546893,0.42591466055255,16,0,6746,0,54,1506,421.625,509.46146505403135,259550.984375,421.625,421.625,0,0.42591466055255,0.0,2.5044140656789144,9.346185285294467,37.474613904953,0.0,0.0,16,6746,0,0
57985445.97625733,125.82467681609994,0.120719947603166,7,0,7296,0,54,1494,1042.2857142857142,629.1603734424189,395842.775510204,1042.2857142857142,1042.2857142857142,0,0.120719947603166,0.0,9.664240996042889,21.44415656584072,57.61387300491333,0.0,0.0,7,7296,0,0
58001708.03070068,413.7981589662172,0.3103356885709725,18,0,24001,0,54,1506,1333.388888888889,454.69857401346286,206750.79320987652,1333.388888888889,1333.388888888889,0,0.3103356885709725,0.0,3.4118651782765106,13.557700204086167,57.64161109924317,0.0,0.0,18,24001,0,0
60036109.924316406,1.83223063817209,0.0333132843304016,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0333132843304016,0.0,60.036109924316406,0.0,60.036109924316406,60.036109924316406,0.0,2,110,0,0
60018887.04299927,2.199307693017223,0.0333228438335942,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0333228438335942,0.0,60.01888704299927,0.0,60.01888704299927,60.01888704299927,0.0,2,132,0,0
7690638.065338135,511.140943911676,2.470536233610237,19,0,3931,0,71,1292,206.8947368421053,372.8394454420862,139009.25207756236,206.8947368421053,206.8947368421053,0,2.470536233610237,0.0,0.427257670296563,0.779133003427186,3.2240381240844727,0.0001149177551269,0.0,19,3931,0,0
7686785.936355591,756.7532188567643,2.601867694195511,20,0,5817,0,63,1494,290.85,456.504137440177,208396.0275,290.85,290.85,0,2.601867694195511,0.0,0.4045676808608205,0.7704043630196236,3.213027000427246,0.0,0.0,20,5817,0,0
62154285.90774536,4.02224876931369,0.0482669852317642,3,0,250,0,82,86,83.33333333333333,1.8856180831641267,3.555555555555556,83.33333333333333,83.33333333333333,0,0.0482669852317642,0.0,31.07714295387268,29.068114042282104,60.14525699615479,2.009028911590576,0.0,3,250,0,0
11714666.12815857,262.9182911663694,0.6829046523801803,8,0,3080,0,76,1292,385.0,427.5725084707856,182818.25,385.0,385.0,0,0.6829046523801803,0.0,1.6735237325940813,4.090626413144012,11.693465948104858,0.0003209114074707,0.0,8,3080,0,0
11713433.980941772,202.24641244014848,0.9390926706803012,11,0,2369,0,81,966,215.3636363636364,249.8618792006615,62430.95867768596,215.3636363636364,215.3636363636364,0,0.9390926706803012,0.0,1.1713433980941772,3.510947651179433,11.704183101654053,0.0,0.0,11,2369,0,0
9174626.111984253,598.6074999640733,1.089962672913462,10,0,5492,0,54,1454,549.2,603.146383558751,363785.56,549.2,549.2,0,1.089962672913462,0.0,1.0194029013315835,2.7163705886304004,8.699920177459717,0.0,0.0,10,5492,0,0
9154153.82385254,441.6574243558535,1.638600387172348,15,0,4043,0,54,1445,269.53333333333336,465.38140152877713,216579.8488888889,269.53333333333336,269.53333333333336,0,1.638600387172348,0.0,0.6538681302751813,2.2350732720992985,8.709834814071655,0.0,0.0,15,4043,0,0
8808963.060379028,29.9694752027534,0.4540829576174757,4,0,264,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.4540829576174757,0.0,2.9363210201263428,4.146562597992441,8.80044412612915,0.0001101493835449,0.0,4,264,0,0
8817996.978759766,25.85621207959041,0.4536177557822879,4,0,228,0,54,66,57.0,5.196152422706632,27.0,57.0,57.0,0,0.4536177557822879,0.0,2.939332326253256,4.156843640109012,8.817996978759766,0.0,0.0,4,228,0,0
12876836.06147766,44.34319092624029,0.2329764847263062,3,0,571,0,78,247,190.33333333333331,79.43271086621402,6309.555555555556,190.33333333333331,190.33333333333331,0,0.2329764847263062,0.0,6.438418030738831,2.7148419618606567,9.153259992599487,3.723576068878174,0.0,3,571,0,0
12833589.07699585,12.623125068760716,0.2337615753474206,3,0,162,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.2337615753474206,0.0,6.416794538497925,2.6977834701538086,9.114578008651732,3.719011068344116,0.0,3,162,0,0
13566109.18045044,42.090181672932765,0.221139308264095,3,0,571,0,78,247,190.33333333333331,79.43271086621402,6309.555555555556,190.33333333333331,190.33333333333331,0,0.221139308264095,0.0,6.78305459022522,2.3684353828430176,9.151489973068236,4.414619207382202,0.0,3,571,0,0
13517995.119094849,11.98402563196423,0.2219264005919301,3,0,162,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.2219264005919301,0.0,6.758997559547424,2.347380518913269,9.106378078460692,4.411617040634155,0.0,3,162,0,0
7534182.071685791,21.634730678008207,0.398185227202605,3,0,163,0,54,55,54.333333333333336,0.4714045207910317,0.2222222222222222,54.333333333333336,54.333333333333336,0,0.398185227202605,0.0,3.767091035842896,3.766801118850708,7.5338921546936035,0.0002899169921875,0.0,3,163,0,0
7540308.952331543,49.334848525666,0.7957233633171936,6,0,372,0,54,78,62.0,8.94427190999916,80.0,62.0,62.0,0,0.7957233633171936,0.0,1.5080617904663085,3.0126979133937164,7.533455848693848,0.0,0.0,6,372,0,0
9027373.07548523,299.2011050628722,0.443096786468526,4,0,2701,0,54,1454,675.25,631.1534579640676,398354.6875,675.25,675.25,0,0.443096786468526,0.0,3.0091243584950766,4.146137320122193,8.872071027755737,0.0064170360565185,0.0,4,2701,0,0
9024719.953536987,958.5893018884738,0.997260861980842,9,0,8651,0,54,1506,961.2222222222222,643.0467026028475,413509.0617283951,961.2222222222222,961.2222222222222,0,0.997260861980842,0.0,1.1280899941921234,2.930277617834064,8.879962921142578,0.0,0.0,9,8651,0,0
12916190.147399902,53.88585891483709,0.5419554775917523,7,0,696,0,78,110,99.42857142857144,10.887176504718656,118.53061224489797,99.42857142857144,99.42857142857144,0,0.5419554775917523,0.0,2.152698357899984,3.4983788561750733,9.883924007415771,0.0002908706665039,0.0,7,696,0,0
9912691.116333008,34.299464798190535,0.2017615576364149,2,0,340,0,114,226,170.0,56.0,3136.0,170.0,170.0,0,0.2017615576364149,0.0,9.912691116333008,0.0,9.912691116333008,9.912691116333008,0.0,2,340,0,0
45018043.04122925,3.665197082176289,0.0666399469486597,3,0,165,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0666399469486597,0.0,22.509021520614624,21.261943578720093,43.77096509933472,1.2470779418945312,0.0,3,165,0,0
45020996.09375,4.397948006030172,0.066635575848942,3,0,198,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.066635575848942,0.0,22.510498046875,21.263304948806763,43.77380299568176,1.2471930980682373,0.0,3,198,0,0
45441211.93885803,127.08727944515138,0.7482194807160427,34,0,5775,0,54,1506,169.85294117647058,347.3002711972774,120617.47837370246,169.85294117647058,169.85294117647058,0,0.7482194807160427,0.0,1.3770064223896374,7.712311034734855,45.00380301475525,0.0,0.0,34,5775,0,0
45440102.10037232,11419.934727561897,7.812482445920633,355,0,518923,0,54,1506,1461.7549295774647,233.9949781504785,54753.64979964293,1461.7549295774647,1461.7549295774647,0,7.812482445920633,0.0,0.1283618703400348,2.3890668589029342,45.013904094696045,0.0,0.0,355,518923,0,0
10014925.003051758,10.98360696325541,0.199701944786462,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.199701944786462,0.0,10.014925003051758,0.0,10.014925003051758,10.014925003051758,0.0,2,110,0,0
10014200.925827026,13.181281360109992,0.1997163842440907,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1997163842440907,0.0,10.014200925827026,0.0,10.014200925827026,10.014200925827026,0.0,2,132,0,0
19994093.17970276,6.601949826561845,0.1000295428266946,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1000295428266946,0.0,19.99409317970276,0.0,19.99409317970276,19.99409317970276,0.0,2,132,0,0
5964913.845062256,23.47058207988901,0.3352940297127,2,0,140,0,67,73,70.0,3.0,9.0,70.0,70.0,0,0.3352940297127,0.0,5.964913845062256,0.0,5.964913845062256,5.964913845062256,0.0,2,140,0,0
5979203.939437866,24.41796625082605,0.3344926883674802,2,0,146,0,71,75,73.0,2.0,4.0,73.0,73.0,0,0.3344926883674802,0.0,5.979203939437866,0.0,5.979203939437866,5.979203939437866,0.0,2,146,0,0
7628143.072128296,175.00982708069833,0.5243740137249389,4,0,1335,0,54,1143,333.75,467.3812014833288,218445.1875,333.75,333.75,0,0.5243740137249389,0.0,2.542714357376098,3.488988500554003,7.47620415687561,0.0047659873962402,0.0,4,1335,0,0
7627481.937408447,1135.761457200302,1.1799437971606508,9,0,8663,0,54,1506,962.5555555555557,643.6085958805694,414232.024691358,962.5555555555557,962.5555555555557,0,1.1799437971606508,0.0,0.953435242176056,2.4690701488978912,7.4849019050598145,0.0,0.0,9,8663,0,0
52424662.82844544,48.98457827766157,0.0572249746234364,3,0,2568,0,54,1454,856.0,589.4698182830625,347474.6666666667,856.0,856.0,0,0.0572249746234364,0.0,26.21233141422272,26.126736521720886,52.3390679359436,0.085594892501831,0.0,3,2568,0,0
52425467.01431274,62.90835709865224,0.1144481936300526,6,0,3298,0,54,1445,549.6666666666666,602.2282697523332,362678.8888888889,549.6666666666666,549.6666666666666,0,0.1144481936300526,0.0,10.48509340286255,20.93230336292349,52.34965991973877,0.0,0.0,6,3298,0,0
11438590.049743652,32.521490706657225,0.5245401726880198,6,0,372,0,54,78,62.0,11.31370849898476,128.0,62.0,62.0,0,0.5245401726880198,0.0,2.28771800994873,2.784027041920699,6.618740081787109,0.0001759529113769,0.0,6,372,0,0
11432743.072509766,23.61637957641328,0.4373403625261718,5,0,270,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.4373403625261718,0.0,2.8581857681274414,2.8479632386128837,6.6285271644592285,0.0,0.0,5,270,0,0
90207490.20576476,86.22343867741198,0.1551977553977587,14,0,7778,0,54,1506,555.5714285714286,580.7620258007963,337284.53061224485,555.5714285714286,555.5714285714286,0,0.1551977553977587,0.0,6.939037708135752,23.977119358688874,89.99811315536499,0.0,0.0,14,7778,0,0
90229576.11083984,17.533053663652804,0.1219112454489133,11,0,1582,0,54,525,143.8181818181818,151.698755422364,23012.512396694216,143.8181818181818,143.8181818181818,0,0.1219112454489133,0.0,9.022957611083983,26.99174759471115,89.99810409545898,0.0001828670501708,0.0,11,1582,0,0
12046727.895736694,75.70520459109518,0.2490302782601815,3,0,912,0,246,419,304.0,81.31830462243214,6612.666666666667,304.0,304.0,0,0.2490302782601815,0.0,6.023363947868347,6.011120915412903,12.03448486328125,0.0122430324554443,0.0,3,912,0,0
12045454.025268557,82.02264505160257,0.3320754860388767,4,0,988,0,246,248,247.0,0.7071067811865476,0.5,247.0,247.0,0,0.3320754860388767,0.0,4.015151341756185,5.674422448784978,12.039995908737184,0.0,0.0,4,988,0,0
12030472.993850708,8.977203145313027,0.1662445026909819,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.1662445026909819,0.0,12.030472993850708,0.0,12.030472993850708,12.030472993850708,0.0,2,108,0,0
12094777.10723877,8.92947418893413,0.1653606331284098,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.1653606331284098,0.0,12.09477710723877,0.0,12.09477710723877,12.09477710723877,0.0,2,108,0,0
12701792.95539856,678.0145157648549,1.0234775551489914,13,0,8612,0,54,1454,662.4615384615385,598.4267342064672,358114.5562130178,662.4615384615385,662.4615384615385,0,1.0234775551489914,0.0,1.0584827462832134,2.342851388326388,7.779876947402954,0.0,0.0,13,8612,0,0
12700094.22302246,391.7293771711887,1.3385727461126045,17,0,4975,0,54,1445,292.6470588235294,457.6682514373293,209460.22837370244,292.6470588235294,292.6470588235294,0,1.3385727461126045,0.0,0.7937558889389038,2.0831868417053987,7.788077116012573,0.0,0.0,17,4975,0,0
68056694.98443604,263.500894424878,0.9550860501654528,65,0,17933,0,54,786,275.89230769230767,308.90531898087244,95422.49609467454,275.89230769230767,275.89230769230767,0,0.9550860501654528,0.0,1.063385859131813,8.421531096103825,67.90719604492188,5.960464477539063e-06,0.0,65,17933,0,0
68055541.9921875,813.3797539420747,1.0579593945231571,72,0,55355,0,54,1494,768.8194444444445,606.2323611726982,367517.6757330248,768.8194444444445,768.8194444444445,0,1.0579593945231571,0.0,0.9585287604533452,8.007663995591821,67.95544695854187,0.0,0.0,72,55355,0,0
12123175.144195557,13.115375972781145,0.1649732826764924,2,0,159,0,78,81,79.5,1.5,2.25,79.5,79.5,0,0.1649732826764924,0.0,12.123175144195557,0.0,12.123175144195557,12.123175144195557,0.0,2,159,0,0
68631206.98928833,266.1471479417648,1.0053735469167726,69,0,18266,0,54,748,264.72463768115944,292.6754092678203,85658.89519008613,264.72463768115944,264.72463768115944,0,1.0053735469167726,0.0,1.0092824557248283,8.240831985768052,68.4633891582489,1.3113021850585938e-05,0.0,69,18266,0,0
68630893.94569397,616.4570730125902,1.0928023181418234,75,0,42308,0,54,1494,564.1066666666667,552.4483100606689,305199.13528888894,564.1066666666667,564.1066666666667,0,1.0928023181418234,0.0,0.9274445127796482,7.907639069307499,68.49033498764038,0.0,0.0,75,42308,0,0
7926664.82925415,116.94704140621836,1.6400340218779277,13,0,927,0,71,75,71.3076923076923,1.0658774200423855,1.1360946745562126,71.3076923076923,71.3076923076923,0,1.6400340218779277,0.0,0.6605554024378458,0.8799568240184322,3.2422399520874023,0.0219488143920898,0.0,13,927,0,0
8170508.146286011,122.02423425196592,1.835871127160972,15,0,997,0,66,73,66.46666666666667,1.7461067804945054,3.048888888888887,66.46666666666667,66.46666666666667,0,1.835871127160972,0.0,0.583607724734715,0.8370123006423996,3.242064952850342,0.0,0.0,15,997,0,0
5060202.121734619,57.5075842820773,0.7904822581728839,4,0,291,0,72,75,72.75,1.299038105676658,1.6875,72.75,72.75,0,0.7904822581728839,0.0,1.6867340405782063,1.719051494423174,4.046419143676758,0.0003130435943603,0.0,4,291,0,0
5433659.076690674,166.92250787150985,0.7361521846593599,4,0,907,0,152,337,226.75,74.87113929946572,5605.6875,226.75,226.75,0,0.7361521846593599,0.0,1.8112196922302248,1.6021357994049494,4.045441150665283,0.3678429126739502,0.0,4,907,0,0
6046308.0406188965,6587.821813313173,12.23887362384954,74,0,39832,0,54,1454,538.2702702702703,576.3542758393532,332184.2512783053,538.2702702702703,538.2702702702703,0,12.23887362384954,0.0,0.0828261375427246,0.5867943141022665,5.043751955032349,0.0,0.0,74,39832,0,0
6045464.038848877,5693.524893839903,14.39095484497593,87,0,34420,0,54,1506,395.632183908046,494.409902881854,244441.15206764423,395.632183908046,395.632183908046,0,14.39095484497593,0.0,0.0702960934749869,0.5423871756701976,5.052036046981812,0.0,0.0,87,34420,0,0
5510462.045669556,168.76987669860617,2.72209478546139,15,0,930,0,54,78,62.0,11.31370849898476,128.0,62.0,62.0,0,2.72209478546139,0.0,0.3936044318335397,1.3146183771215694,5.12818717956543,5.793571472167969e-05,0.0,15,930,0,0
5511991.97769165,58.78092735100223,1.0885356916852265,6,0,324,0,54,54,54.0,0.0,0.0,54.0,54.0,0,1.0885356916852265,0.0,1.10239839553833,2.018708056697214,5.136344909667969,0.0012199878692626,0.0,6,324,0,0
23838609.93385315,5.075799316140838,0.0838975093576998,2,0,121,0,55,66,60.5,5.5,30.25,60.5,60.5,0,0.0838975093576998,0.0,23.83860993385315,0.0,23.83860993385315,23.83860993385315,0.0,2,121,0,0
23836077.92854309,5.53782381462738,0.0839064214337481,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0839064214337481,0.0,23.83607792854309,0.0,23.83607792854309,23.83607792854309,0.0,2,132,0,0
5418623.924255371,1577.7068347061577,2.3991330975763305,13,0,8549,0,54,1454,657.6153846153846,630.9322209680065,398075.4674556214,657.6153846153846,657.6153846153846,0,2.3991330975763305,0.0,0.4515519936879476,0.7821553496677549,2.870461940765381,0.0,0.0,13,8549,0,0
5417602.062225342,4577.1172771989,5.722088784658059,31,0,24797,0,54,1506,799.9032258064516,695.0037992394978,483030.2809573362,799.9032258064516,799.9032258064516,0,5.722088784658059,0.0,0.1805867354075113,0.541717594901964,2.8617751598358154,0.0,0.0,31,24797,0,0
7249614.000320435,102.626153608608,1.6552605420743225,12,0,744,0,54,78,62.0,11.31370849898476,128.0,62.0,62.0,0,1.6552605420743225,0.0,0.6590558182109486,1.8001382046890793,6.332343101501465,0.0001258850097656,0.0,12,744,0,0
7253958.225250244,59.55369283714024,1.1028461636507452,8,0,432,0,54,54,54.0,0.0,0.0,54.0,54.0,0,1.1028461636507452,0.0,1.0362797464643203,2.1723283833571925,6.3418920040130615,0.0,0.0,8,432,0,0
38753911.01837158,479.7193241009094,0.5934884865967897,23,0,18591,0,54,1494,808.304347826087,676.0112190207836,456991.16824196593,808.304347826087,808.304347826087,0,0.5934884865967897,0.0,1.761541409925981,8.040028743824081,38.605496883392334,0.0,0.0,23,18591,0,0
38754209.995269775,249.0826158287891,0.5418766116652409,21,0,9653,0,54,1506,459.6666666666667,600.7336255686782,360880.8888888889,459.6666666666667,459.6666666666667,0,0.5418766116652409,0.0,1.9377104997634889,8.413916663042292,38.612974882125854,0.0,0.0,21,9653,0,0
10020251.989364624,10.977767836253287,0.1995957788409688,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1995957788409688,0.0,10.020251989364624,0.0,10.020251989364624,10.020251989364624,0.0,2,110,0,0
10019448.99559021,13.174377159671778,0.1996117751465421,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1996117751465421,0.0,10.01944899559021,0.0,10.01944899559021,10.01944899559021,0.0,2,132,0,0
20002785.9210968,6.5990807740826,0.0999860723345848,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0999860723345848,0.0,20.0027859210968,0.0,20.0027859210968,20.0027859210968,0.0,2,132,0,0
20011387.825012207,8.195333648724583,0.099943093277129,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.099943093277129,0.0,20.011387825012207,0.0,20.011387825012207,20.011387825012207,0.0,2,164,0,0
35750139.95170593,3.0769110316378216,0.0559438369388694,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0559438369388694,0.0,35.75013995170593,0.0,35.75013995170593,35.75013995170593,0.0,2,110,0,0
35749490.97633362,3.6923602656995818,0.0559448525105997,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.0559448525105997,0.0,35.74949097633362,0.0,35.74949097633362,35.74949097633362,0.0,2,132,0,0
13851999.998092651,11.767253827782575,0.2165752238242192,3,0,163,0,54,55,54.333333333333336,0.4714045207910317,0.2222222222222222,54.333333333333336,54.333333333333336,0,0.2165752238242192,0.0,6.925999999046326,6.9186931848526,13.844693183898926,0.0073068141937255,0.0,3,163,0,0
13851418.97201538,8.663372340584107,0.1443895390097351,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.1443895390097351,0.0,13.85141897201538,0.0,13.85141897201538,13.85141897201538,0.0,2,120,0,0
7666707.038879394,494.6060910857836,2.217379627757996,17,0,3792,0,71,1292,223.05882352941177,391.0188005993386,152895.70242214532,223.05882352941177,223.05882352941177,0,2.217379627757996,0.0,0.4791691899299621,0.8150656375580603,3.2369771003723145,9.41753387451172e-05,0.0,17,3792,0,0
